winner 	  t0_baron_kills 	 t0_first_baron 	 t0_dragon_kills 	 t0_first_dragon 	 t0_first_blood 	 t0_first_inhib 	 t0_first_herald 	 t0_first_tower 	 t0_inhib_kills 	 t0_herald_kills 	  t0_cs_min_0_10 	 t0_cs_min_10_20 	 t0_xp_min_0_10 	 t0_xp_min_10_20 	 t0_gold_min_0_10 	 t0_gold_min_10_20 	 t0_cs_diff_min_0_10 	 t0_cs_diff_min_10_20 	 t0_xp_diff_min_0_10 	 t0_xp_diff_min_10_20 	 t0_dmg_taken_min_0_10 	 t0_dmg_taken_min_10_20 	 t0_dmg_taken_diff_0_10 	 t0_dmg_taken_diff_10_20 	  t1_baron_kills 	 t1_first_baron 	 t1_dragon_kills 	 t1_first_dragon 	 t1_first_blood 	 t1_first_inhib 	 t1_first_herald 	 t1_first_tower 	 t1_inhib_kills 	 t1_herald_kills 	  t1_cs_min_0_10 	 t1_cs_min_10_20 	 t1_xp_min_0_10 	 t1_xp_min_10_20 	 t1_gold_min_0_10 	 t1_gold_min_10_20 	 t1_cs_diff_min_0_10 	 t1_cs_diff_min_10_20 	 t1_xp_diff_min_0_10 	 t1_xp_diff_min_10_20 	 t1_dmg_taken_min_0_10 	 t1_dmg_taken_min_10_20 	 t1_dmg_taken_diff_0_10 	 t1_dmg_taken_diff_10_20 	
1	  1	 0	 1	 1	 0	 1	 0	 0	 1	 1	  21.7	 22.9	 1759.2	 1835.2000000000003	 1259.9	 1987.4	 2.9000000000000004	 2.499999999999999	 35.19999999999996	 -382.40000000000003	 2297.5	 3683.6	 417.8999999999999	 331.0	  0	 1	 3	 0	 1	 0	 1	 1	 2	 0	  18.799999999999997	 20.4	 1724.0	 2217.6	 1231.6000000000001	 1992.1	 -2.9000000000000004	 -2.499999999999999	 -35.19999999999996	 382.4	 1879.6	 3352.6000000000004	 -417.8999999999999	 -330.99999999999994
1	  0	 1	 4	 0	 1	 0	 1	 0	 1	 0	  19.3	 23.4	 1836.0	 2340.7	 1199.2999999999997	 1918.8000000000002	 2.0999999999999988	 3.399999999999999	 128.3	 378.9	 1935.7	 3212.0	 -149.0	 -343.3000000000002	  0	 1	 0	 1	 0	 1	 0	 1	 0	 1	  17.200000000000003	 20.0	 1707.7	 1961.8000000000002	 1095.8000000000002	 1528.7000000000003	 -2.0999999999999988	 -3.3999999999999986	 -128.3	 -378.9	 2084.7	 3555.3	 149.0	 343.3000000000002
0	  0	 1	 1	 1	 1	 1	 1	 0	 1	 0	  15.7	 17.299999999999997	 1918.0	 2260.4	 1230.9	 1996.1	 -1.9	 0.09999999999999942	 249.39999999999992	 -44.70000000000002	 2087.1	 3579.3999999999996	 -435.59999999999997	 -688.3000000000001	  1	 0	 4	 0	 0	 0	 0	 1	 2	 1	  17.6	 17.2	 1668.6	 2305.1	 1218.6	 2018.0000000000002	 1.9	 -0.09999999999999942	 -249.39999999999995	 44.70000000000002	 2522.7	 4267.700000000001	 435.5999999999999	 688.3
0	  1	 0	 0	 1	 1	 1	 1	 0	 0	 0	  13.999999999999998	 16.7	 1651.6	 2007.5	 1353.3999999999999	 1873.5	 0.8999999999999997	 0.5000000000000004	 7.400000000000006	 63.0	 1569.6999999999998	 2700.8999999999996	 -500.49999999999983	 -351.80000000000007	  0	 1	 4	 0	 0	 0	 1	 1	 2	 0	  13.1	 16.2	 1644.2	 1944.5	 1267.7999999999997	 1769.1	 -0.8999999999999997	 -0.4999999999999999	 -7.400000000000006	 -63.0	 2070.2	 3052.7	 500.49999999999994	 351.80000000000007
1	  1	 1	 2	 1	 1	 0	 1	 1	 4	 0	  21.0	 27.5	 1806.3000000000002	 2384.5	 1182.8	 2215.4	 1.6999999999999995	 3.3000000000000007	 -19.300000000000068	 458.0	 1990.1000000000001	 2488.2	 50.49999999999997	 -462.2999999999997	  1	 0	 2	 0	 0	 1	 1	 0	 1	 0	  19.3	 24.2	 1825.6	 1926.5	 1314.3000000000002	 1608.3	 -1.6999999999999995	 -3.3000000000000007	 19.300000000000068	 -458.0	 1939.6000000000004	 2950.5	 -50.49999999999997	 462.2999999999997
0	  0	 1	 1	 1	 1	 1	 1	 0	 0	 0	  16.7	 22.5	 1586.3	 2155.6	 1067.8999999999999	 1597.9	 -0.7999999999999994	 0.6000000000000008	 -60.20000000000006	 -182.79999999999998	 1732.2	 3210.7	 -173.2	 -110.00000000000011	  1	 0	 1	 0	 0	 0	 1	 1	 2	 0	  17.5	 21.9	 1646.5	 2338.3999999999996	 1081.9	 1659.3999999999999	 0.7999999999999994	 -0.6000000000000008	 60.20000000000006	 182.79999999999995	 1905.3999999999999	 3320.7	 173.2	 110.00000000000011
1	  1	 0	 2	 1	 1	 0	 1	 0	 1	 0	  21.7	 21.8	 1958.3999999999999	 1829.9	 1242.3999999999999	 1669.7	 4.800000000000001	 0.4999999999999998	 248.10000000000002	 -355.30000000000007	 1568.2999999999997	 3078.8999999999996	 -294.0999999999999	 596.4000000000001	  0	 1	 1	 0	 0	 1	 1	 1	 0	 0	  16.9	 21.299999999999997	 1710.3000000000002	 2185.2000000000003	 1051.5	 1624.1000000000001	 -4.800000000000001	 -0.4999999999999998	 -248.10000000000002	 355.30000000000007	 1862.4	 2482.5	 294.0999999999999	 -596.4000000000001
1	  0	 1	 3	 0	 1	 0	 1	 1	 3	 0	  14.1	 18.299999999999997	 1659.1	 2203.8	 1171.1	 1842.4	 -1.4000000000000004	 -3.1000000000000005	 19.700000000000017	 312.20000000000005	 1957.9	 3075.6	 -140.7	 -278.10000000000014	  0	 1	 0	 1	 0	 1	 1	 0	 0	 0	  15.5	 21.4	 1639.4	 1891.6	 1125.0	 1474.4	 1.4000000000000004	 3.1	 -19.700000000000017	 -312.2	 2098.6000000000004	 3353.7000000000003	 140.7	 278.1000000000001
0	  1	 0	 0	 1	 0	 1	 1	 1	 0	 0	  17.4	 21.0	 1832.1999999999998	 2321.7	 1219.6	 1943.7	 -2.9	 -2.6000000000000005	 10.199999999999989	 -189.60000000000008	 2201.7	 3612.6	 362.5	 -81.60000000000008	  1	 1	 4	 0	 1	 0	 1	 0	 3	 0	  20.2	 20.700000000000003	 1704.3	 2348.2999999999997	 1164.2	 2297.7	 2.9	 2.6000000000000005	 -10.199999999999989	 189.60000000000008	 1652.1000000000001	 3619.2	 -362.5	 81.60000000000008
0	  0	 1	 1	 1	 0	 1	 0	 0	 2	 1	  21.9	 25.1	 1745.6	 2407.5	 1171.4	 2176.6	 1.8000000000000007	 0.7000000000000006	 -7.500000000000014	 155.5000000000001	 2028.3000000000002	 3919.6999999999994	 284.99999999999994	 428.20000000000005	  2	 0	 2	 0	 1	 0	 1	 1	 2	 0	  20.099999999999998	 24.4	 1753.1000000000004	 2252.0	 1222.6	 1801.6000000000001	 -1.8000000000000007	 -0.7000000000000006	 7.500000000000014	 -155.50000000000009	 1743.3000000000002	 3491.5	 -285.0	 -428.20000000000005
1	  1	 0	 2	 0	 0	 0	 1	 0	 3	 0	  22.0	 24.099999999999998	 1803.8000000000002	 2311.5	 1181.7	 2172.8999999999996	 -0.8000000000000009	 1.8999999999999995	 27.19999999999996	 388.19999999999993	 1488.1999999999998	 3451.4	 -145.09999999999997	 -311.10000000000025	  0	 1	 1	 1	 1	 1	 1	 1	 0	 0	  22.800000000000004	 22.200000000000003	 1776.6	 1923.3000000000002	 1169.1	 1534.1000000000001	 0.8000000000000009	 -1.8999999999999995	 -27.19999999999996	 -388.2	 1633.2999999999997	 3762.5	 145.09999999999997	 311.10000000000014
1	  2	 0	 4	 0	 1	 0	 1	 1	 1	 0	  20.6	 22.1	 1712.1999999999998	 2726.9	 1209.8	 2194.1000000000004	 1.7	 2.4999999999999996	 -118.79999999999995	 538.0000000000002	 2395.5	 4672.099999999999	 217.40000000000012	 -852.4	  0	 1	 0	 1	 0	 1	 1	 0	 0	 0	  18.9	 19.599999999999998	 1831.0	 2188.9	 1379.4999999999998	 2082.5	 -1.7000000000000002	 -2.4999999999999996	 118.79999999999994	 -538.0000000000002	 2178.1	 5524.5	 -217.40000000000012	 852.4000000000001
0	  0	 1	 2	 0	 0	 1	 1	 1	 0	 0	  15.0	 20.099999999999998	 1519.1	 1916.8	 1065.6000000000001	 1555.0	 -2.4000000000000004	 2.500000000000001	 -146.40000000000015	 -61.5	 1745.7000000000003	 3440.8999999999996	 -176.5	 915.4000000000001	  1	 0	 2	 1	 1	 0	 1	 0	 1	 0	  17.400000000000002	 17.599999999999998	 1665.5	 1978.3000000000002	 1259.1000000000001	 1765.7	 2.4000000000000004	 -2.5	 146.40000000000015	 61.5	 1922.2000000000003	 2525.5	 176.50000000000003	 -915.4000000000001
1	  0	 1	 2	 1	 0	 0	 1	 1	 3	 0	  18.5	 21.3	 1812.4	 2052.0	 1179.6	 1910.4999999999998	 -4.1	 -0.8000000000000003	 31.499999999999986	 -94.69999999999996	 2036.0000000000002	 3681.3999999999996	 228.39999999999998	 250.70000000000016	  1	 0	 1	 0	 1	 1	 0	 0	 0	 1	  22.6	 22.1	 1780.9	 2146.7	 1101.8	 2002.4999999999998	 4.1	 0.8000000000000002	 -31.499999999999986	 94.69999999999996	 1807.6	 3430.7	 -228.39999999999992	 -250.70000000000016
0	  0	 1	 2	 0	 1	 1	 1	 1	 0	 0	  16.2	 19.4	 1733.1000000000001	 2168.1	 1064.1999999999998	 1697.1999999999998	 0.2999999999999998	 -1.2000000000000006	 -1.1999999999999886	 -199.99999999999997	 1680.6999999999998	 3589.8	 256.7	 588.4000000000001	  1	 0	 2	 1	 0	 0	 1	 0	 1	 0	  15.9	 20.6	 1734.3000000000002	 2368.1000000000004	 1053.6999999999998	 2055.1000000000004	 -0.2999999999999998	 1.2000000000000006	 1.1999999999999886	 199.99999999999997	 1423.9999999999998	 3001.4	 -256.7	 -588.4000000000001
1	  1	 0	 0	 1	 1	 0	 0	 1	 4	 1	  18.6	 21.6	 1615.6	 2209.6000000000004	 1119.5	 1998.1999999999998	 3.4	 3.9000000000000004	 -53.39999999999996	 502.69999999999993	 1846.8000000000002	 2804.1	 20.099999999999895	 -509.2999999999999	  0	 1	 3	 0	 0	 1	 1	 0	 0	 0	  15.2	 17.7	 1669.0	 1706.9	 1240.3000000000002	 1530.6999999999998	 -3.4	 -3.9000000000000004	 53.39999999999996	 -502.70000000000005	 1826.7000000000003	 3313.4000000000005	 -20.099999999999895	 509.29999999999995
1	  1	 0	 1	 1	 0	 0	 0	 1	 1	 1	  18.6	 19.499999999999996	 1958.8999999999999	 1930.4	 1258.6	 1791.7999999999997	 -2.3000000000000003	 3.4000000000000004	 119.6	 144.5	 2527.7	 4486.400000000001	 306.70000000000016	 890.5	  0	 1	 4	 0	 1	 1	 1	 0	 0	 0	  20.9	 16.1	 1839.3	 1785.9	 1213.3999999999999	 1764.3	 2.3000000000000007	 -3.4000000000000004	 -119.6	 -144.5	 2221.0	 3595.8999999999996	 -306.70000000000016	 -890.5
0	  0	 1	 0	 1	 0	 1	 1	 1	 0	 0	  16.1	 22.6	 1694.3999999999999	 2170.3	 1300.8999999999999	 1863.5	 -1.2	 0.0999999999999992	 29.99999999999993	 -303.5	 2100.4	 4009.6000000000004	 15.400000000000034	 926.5000000000001	  1	 0	 2	 0	 1	 0	 1	 0	 2	 0	  17.299999999999997	 22.5	 1664.4	 2473.7999999999997	 1303.2	 2250.2000000000003	 1.2	 -0.09999999999999909	 -29.99999999999993	 303.5	 2085.0	 3083.1	 -15.400000000000034	 -926.5000000000001
0	  1	 0	 3	 0	 0	 1	 1	 0	 0	 0	  18.7	 23.3	 1737.9	 2443.9	 1219.1000000000001	 2091.7000000000003	 -2.2	 -2.500000000000001	 60.70000000000006	 164.1	 2078.2999999999997	 3619.0	 381.0	 243.60000000000005	  1	 1	 0	 1	 1	 0	 1	 1	 1	 0	  20.9	 25.800000000000004	 1677.1999999999998	 2279.8	 1203.5	 1723.5	 2.2	 2.500000000000001	 -60.70000000000006	 -164.1	 1697.3000000000002	 3375.3999999999996	 -381.0	 -243.60000000000005
0	  0	 1	 2	 0	 1	 1	 1	 0	 0	 0	  17.5	 20.9	 1761.0	 2123.5	 1271.0	 1762.6999999999998	 3.2000000000000006	 0.7000000000000004	 141.49999999999994	 -4.299999999999983	 1934.1	 2785.0	 -571.4000000000002	 -480.1	  0	 1	 1	 1	 0	 0	 1	 1	 4	 0	  14.299999999999999	 20.199999999999996	 1619.5	 2127.7999999999997	 1230.6	 1789.1	 -3.2000000000000006	 -0.7000000000000004	 -141.49999999999994	 4.299999999999983	 2505.5	 3265.1	 571.4000000000002	 480.1
0	  0	 1	 3	 0	 0	 1	 0	 1	 0	 1	  14.9	 18.000000000000004	 1520.6	 2226.0	 1159.1000000000001	 1795.9	 -1.5999999999999999	 -1.800000000000001	 -300.2	 32.1999999999999	 2373.7	 4165.9	 126.30000000000001	 383.3	  0	 1	 1	 1	 1	 0	 1	 0	 2	 0	  16.5	 19.8	 1820.8	 2193.8	 1391.6999999999998	 2051.9	 1.5999999999999999	 1.8000000000000007	 300.20000000000005	 -32.1999999999999	 2247.4	 3782.6000000000004	 -126.3	 -383.29999999999995
0	  0	 1	 1	 0	 1	 0	 1	 1	 1	 0	  17.2	 18.1	 1866.5	 1678.1000000000001	 1328.0	 1498.8	 0.3999999999999998	 0.4999999999999998	 146.89999999999995	 -317.70000000000005	 1357.5	 2084.3	 -695.7	 -1047.8999999999999	  1	 0	 3	 1	 0	 1	 1	 0	 1	 0	  16.8	 17.599999999999998	 1719.6000000000001	 1995.8	 1112.2	 1715.6999999999998	 -0.3999999999999998	 -0.4999999999999998	 -146.89999999999995	 317.70000000000005	 2053.2	 3132.2	 695.7	 1047.8999999999999
1	  0	 1	 1	 1	 0	 0	 1	 0	 2	 0	  22.5	 29.8	 1826.9999999999998	 2572.9	 1275.1	 2238.7000000000003	 4.4	 2.999999999999999	 133.7	 244.3	 2060.3	 3009.6	 177.79999999999993	 104.20000000000005	  0	 1	 2	 0	 1	 1	 1	 1	 0	 0	  18.099999999999998	 26.800000000000004	 1693.3000000000002	 2328.6	 1219.8000000000002	 1834.5	 -4.4	 -2.999999999999999	 -133.70000000000002	 -244.3	 1882.5	 2905.4	 -177.79999999999995	 -104.20000000000005
1	  1	 0	 2	 1	 0	 0	 1	 0	 2	 0	  18.400000000000002	 21.0	 1698.5	 2226.3	 1191.3000000000002	 2045.3000000000002	 -1.8999999999999997	 -1.5	 -67.19999999999993	 18.200000000000045	 1756.0	 3286.4000000000005	 417.3	 90.6000000000002	  0	 1	 1	 0	 1	 1	 1	 1	 0	 0	  20.3	 22.5	 1765.6999999999998	 2208.1	 1282.8000000000002	 1917.6999999999998	 1.8999999999999997	 1.4999999999999996	 67.19999999999993	 -18.200000000000045	 1338.6999999999998	 3195.7999999999997	 -417.3	 -90.6000000000002
1	  1	 1	 3	 0	 1	 0	 1	 0	 2	 0	  20.0	 20.9	 1728.8000000000002	 2045.7	 1352.8999999999996	 2109.2	 1.8	 1.7999999999999998	 194.60000000000002	 55.300000000000125	 2302.2	 3992.4	 -110.59999999999994	 439.50000000000006	  1	 0	 0	 1	 0	 1	 1	 1	 0	 0	  18.2	 19.1	 1534.2	 1990.4	 1159.5	 1884.4	 -1.7999999999999998	 -1.7999999999999998	 -194.60000000000002	 -55.300000000000125	 2412.8	 3552.9000000000005	 110.59999999999994	 -439.50000000000006
0	  0	 1	 2	 1	 0	 0	 1	 0	 1	 0	  17.200000000000003	 21.4	 1719.0	 2401.8	 1244.0	 2100.0	 1.8000000000000003	 4.6	 105.6	 713.2	 1730.9	 2655.7	 -180.39999999999998	 -1201.5000000000002	  1	 0	 1	 0	 1	 1	 1	 1	 1	 0	  15.4	 16.8	 1613.4	 1688.6	 1084.6999999999998	 1419.3000000000002	 -1.8000000000000003	 -4.6000000000000005	 -105.59999999999998	 -713.2	 1911.3	 3857.2000000000003	 180.39999999999998	 1201.5000000000002
1	  1	 0	 3	 0	 1	 0	 1	 0	 2	 0	  18.999999999999996	 23.7	 1712.8999999999999	 2389.3	 1190.4	 1982.6	 4.2	 8.3	 165.49999999999997	 281.8000000000002	 1800.7000000000003	 3232.9	 -192.00000000000006	 -226.5000000000002	  0	 1	 0	 1	 0	 1	 1	 1	 0	 0	  14.8	 15.4	 1547.4	 2107.5	 1077.2	 1611.9	 -4.2	 -8.3	 -165.49999999999997	 -281.8000000000001	 1992.6999999999998	 3459.4	 192.00000000000006	 226.5000000000002
0	  0	 1	 0	 1	 0	 1	 1	 1	 0	 0	  15.4	 15.999999999999998	 1620.3	 1564.6999999999998	 1119.6000000000001	 1292.2	 0.7000000000000006	 -6.5	 -42.39999999999999	 -946.3999999999999	 1941.4	 3774.4999999999995	 -118.3	 131.8999999999998	  0	 1	 1	 0	 1	 0	 0	 0	 4	 1	  14.699999999999998	 22.5	 1662.7	 2511.0999999999995	 1043.8	 2294.5	 -0.7000000000000005	 6.5	 42.39999999999998	 946.3999999999999	 2059.7	 3642.6	 118.3	 -131.8999999999998
0	  0	 1	 4	 0	 0	 1	 1	 0	 0	 0	  16.6	 19.6	 1540.9	 1902.8999999999999	 1089.9	 1421.5000000000002	 -0.5999999999999998	 -2.7	 -196.3	 -452.69999999999993	 1930.8	 3222.4	 250.5999999999999	 3.000000000000057	  1	 0	 0	 1	 1	 0	 0	 1	 3	 1	  17.2	 22.3	 1737.1999999999998	 2355.6000000000004	 1293.1	 1810.3	 0.5999999999999996	 2.7	 196.30000000000004	 452.7	 1680.2	 3219.3999999999996	 -250.5999999999999	 -3.0
1	  0	 1	 3	 0	 1	 0	 1	 0	 2	 0	  17.3	 21.2	 1650.9	 2012.6000000000001	 1120.8	 1763.1	 3.7	 -1.6	 56.99999999999997	 -105.60000000000002	 1690.8000000000002	 2924.7	 26.59999999999991	 307.0000000000001	  0	 1	 0	 1	 0	 1	 0	 1	 0	 1	  13.6	 22.8	 1593.9	 2118.2	 1034.0	 1564.0	 -3.7	 1.6	 -56.99999999999997	 105.60000000000002	 1664.2000000000003	 2617.7	 -26.59999999999991	 -307.0000000000001
0	  0	 1	 0	 1	 0	 1	 1	 1	 0	 0	  14.100000000000001	 19.9	 1663.0000000000002	 2515.8999999999996	 1129.4	 1943.1	 -3.9	 -1.0000000000000013	 -189.8000000000001	 536.5	 2136.0	 3601.2	 -81.00000000000009	 -69.7999999999999	  1	 0	 3	 0	 1	 0	 1	 0	 2	 0	  18.0	 20.9	 1852.8000000000002	 1979.3999999999999	 1322.6000000000001	 1788.3000000000002	 3.9000000000000004	 1.0000000000000013	 189.8000000000001	 -536.5	 2217.0	 3671.0	 81.00000000000009	 69.7999999999999
0	  1	 0	 1	 0	 1	 1	 0	 0	 1	 1	  20.400000000000002	 24.5	 1715.6	 2187.2000000000003	 1307.0	 1880.6999999999998	 2.3000000000000007	 1.5	 72.19999999999995	 -220.79999999999998	 2049.2	 3272.8	 338.0000000000001	 319.9	  1	 1	 3	 1	 0	 0	 1	 1	 4	 0	  18.099999999999998	 23.0	 1643.4	 2408.0	 1202.3000000000002	 1864.2999999999997	 -2.3000000000000007	 -1.5	 -72.19999999999995	 220.79999999999998	 1711.1999999999998	 2952.8999999999996	 -338.0000000000001	 -319.9000000000001
0	  0	 1	 0	 1	 0	 1	 1	 1	 0	 0	  12.200000000000001	 15.899999999999999	 1464.6	 1831.7999999999997	 1272.5	 1780.8000000000002	 -5.5	 -5.8999999999999995	 -243.99999999999994	 -533.5	 1796.1999999999998	 3519.8999999999996	 98.10000000000016	 -130.79999999999995	  1	 0	 4	 0	 1	 0	 0	 0	 4	 1	  12.7	 11.8	 1533.4	 2051.2000000000003	 1113.9	 2005.7	 5.5	 5.8999999999999995	 243.99999999999994	 533.5	 1909.1000000000001	 3827.2999999999997	 -98.10000000000016	 130.79999999999995
0	  0	 1	 2	 1	 0	 1	 0	 0	 0	 1	  12.5	 14.100000000000001	 1701.5	 1887.1	 1055.8999999999999	 1676.2	 0.20000000000000062	 -0.3999999999999999	 171.49999999999994	 -435.8	 1482.2	 3402.3	 -76.60000000000007	 -301.8000000000002	  1	 0	 1	 0	 1	 0	 1	 1	 2	 0	  12.3	 14.500000000000002	 1530.0	 2322.8999999999996	 954.7	 1889.1	 -0.2000000000000005	 0.3999999999999999	 -171.49999999999994	 435.79999999999995	 1558.8000000000002	 3704.1	 76.60000000000005	 301.8000000000002
0	  0	 1	 1	 0	 1	 1	 0	 0	 1	 1	  19.5	 21.2	 1719.1000000000001	 1938.9	 1315.3	 1638.3000000000002	 2.2000000000000006	 -3.4000000000000004	 105.30000000000004	 -360.4000000000001	 1683.1999999999998	 3559.5	 -280.1	 540.7999999999998	  1	 0	 3	 1	 0	 0	 1	 1	 3	 0	  17.3	 24.6	 1613.8000000000002	 2299.3	 1134.1	 2083.2	 -2.2000000000000006	 3.4000000000000004	 -105.30000000000004	 360.4000000000001	 1963.3000000000002	 3018.7	 280.1000000000001	 -540.7999999999998
0	  0	 1	 0	 1	 1	 1	 1	 1	 0	 0	  20.200000000000003	 26.3	 1752.4	 2271.9	 1254.1	 1800.1999999999998	 0.49999999999999967	 0.5999999999999999	 -29.799999999999983	 184.09999999999982	 2349.6	 3918.8	 236.2	 431.1999999999998	  1	 0	 3	 0	 0	 0	 1	 0	 4	 0	  19.700000000000003	 25.7	 1782.2	 2087.8	 1313.1	 1916.8999999999999	 -0.49999999999999967	 -0.6000000000000001	 29.799999999999983	 -184.09999999999982	 2113.3999999999996	 3487.6	 -236.2	 -431.19999999999993
0	  0	 1	 0	 1	 1	 1	 1	 1	 0	 0	  16.9	 20.5	 1631.1	 2098.0	 1154.6	 1663.1999999999998	 -3.8	 -2.8	 -196.99999999999997	 -35.19999999999999	 2058.9	 3974.4000000000005	 78.3999999999999	 138.10000000000002	  1	 0	 4	 0	 0	 0	 1	 0	 1	 0	  20.9	 24.1	 1920.0	 2368.9	 1365.8000000000002	 2039.0000000000002	 3.8	 2.8	 196.99999999999997	 35.19999999999999	 1997.6	 3777.7999999999997	 -78.3999999999999	 -138.10000000000002
0	  0	 1	 0	 1	 0	 1	 1	 1	 0	 0	  16.3	 20.699999999999996	 1579.0	 1897.0	 1071.6	 1415.4	 -3.1000000000000014	 -4.7	 -110.29999999999995	 -466.9000000000001	 1685.1	 2913.0	 -261.00000000000006	 -190.40000000000003	  2	 0	 4	 0	 1	 0	 0	 0	 6	 1	  19.400000000000002	 25.4	 1689.3000000000002	 2363.8999999999996	 1199.9	 2258.4	 3.100000000000001	 4.700000000000001	 110.29999999999995	 466.9000000000001	 1946.1	 3103.4	 261.0	 190.4
1	  0	 1	 2	 0	 0	 0	 1	 0	 3	 0	  16.6	 21.5	 1729.1	 2072.2000000000003	 1271.0	 2016.2999999999997	 1.5543122344752192e-15	 2.5999999999999988	 108.0	 162.1000000000001	 2149.8	 3136.3	 139.29999999999998	 -529.0000000000001	  1	 0	 1	 1	 1	 1	 0	 1	 0	 1	  16.599999999999998	 18.900000000000002	 1621.1	 1910.1	 1151.5	 1542.6	 -1.5543122344752192e-15	 -2.5999999999999988	 -108.0	 -162.1000000000001	 2010.5	 3665.3	 -139.3	 529.0
0	  0	 1	 0	 1	 1	 1	 1	 1	 0	 0	  15.9	 18.0	 1635.8000000000002	 2071.6	 1083.4	 1800.6999999999998	 0.8999999999999998	 -2.5	 -133.60000000000002	 -288.4	 1972.9	 3439.8999999999996	 -377.79999999999995	 -436.30000000000007	  0	 1	 1	 0	 0	 0	 1	 0	 1	 0	  14.999999999999998	 20.5	 1769.4	 2360.0	 1180.9	 2104.2000000000003	 -0.8999999999999995	 2.5	 133.60000000000002	 288.4	 2350.7	 3876.2000000000003	 377.79999999999995	 436.30000000000007
0	  0	 1	 1	 0	 1	 1	 1	 0	 0	 0	  18.3	 22.1	 1725.1999999999998	 1790.6999999999998	 1174.0	 1378.4	 -2.8999999999999995	 -0.8999999999999986	 -34.5	 -472.4	 1895.3000000000002	 2692.2	 72.9	 334.4999999999999	  1	 0	 3	 1	 0	 0	 1	 1	 1	 0	  21.2	 23.0	 1759.6999999999998	 2263.1	 1307.0	 1608.8999999999999	 2.8999999999999995	 0.8999999999999986	 34.5	 472.4000000000001	 1822.3999999999999	 2357.7	 -72.89999999999998	 -334.4999999999999
1	  2	 0	 3	 0	 0	 0	 0	 0	 1	 1	  19.6	 24.8	 1731.1999999999998	 2299.4	 1223.2	 2051.8	 4.999999999999999	 7.1	 232.1	 240.10000000000002	 1414.0	 2852.0	 -239.09999999999997	 -466.90000000000003	  0	 1	 0	 1	 1	 1	 1	 1	 0	 0	  14.600000000000001	 17.7	 1499.1	 2059.3	 998.8000000000002	 1485.4	 -5.0	 -7.1000000000000005	 -232.1	 -240.10000000000005	 1653.1	 3318.9	 239.1	 466.9000000000001
1	  1	 0	 2	 0	 1	 0	 0	 1	 2	 1	  15.0	 21.1	 1705.6999999999998	 2106.5	 1192.6	 1949.0	 -4.199999999999999	 4.099999999999998	 -24.700000000000017	 420.20000000000005	 2440.3999999999996	 3539.3	 536.0999999999999	 -1001.5	  0	 1	 0	 1	 0	 1	 1	 0	 0	 0	  19.2	 17.0	 1730.4	 1686.3000000000002	 1289.3999999999999	 1579.4	 4.2	 -4.1	 24.700000000000017	 -420.20000000000005	 1904.3000000000002	 4540.8	 -536.1	 1001.5
0	  0	 1	 0	 1	 1	 1	 1	 1	 0	 0	  23.299999999999997	 24.2	 1758.5	 1965.8999999999999	 1116.1	 1618.0	 2.8000000000000003	 -1.799999999999999	 -6.599999999999966	 -248.2000000000001	 1333.7	 3439.0999999999995	 128.2	 927.4000000000001	  1	 0	 3	 0	 0	 0	 1	 0	 3	 0	  20.5	 26.0	 1765.1000000000001	 2214.1	 1167.8	 2070.7000000000003	 -2.8	 1.799999999999999	 6.599999999999966	 248.2000000000001	 1205.5	 2511.7000000000003	 -128.2	 -927.4000000000001
0	  0	 1	 0	 1	 0	 1	 1	 0	 0	 0	  18.5	 20.700000000000003	 1780.3	 1920.8999999999999	 1409.9	 1677.9	 1.9999999999999998	 -2.8000000000000007	 63.80000000000007	 -784.1	 1644.2	 3763.3	 -345.8	 275.5	  1	 0	 4	 0	 1	 0	 0	 1	 3	 1	  16.5	 23.5	 1716.4999999999998	 2705.0	 1177.3000000000002	 2250.1	 -1.9999999999999996	 2.8000000000000007	 -63.80000000000007	 784.1	 1990.0	 3487.7999999999997	 345.80000000000007	 -275.5
0	  0	 1	 0	 1	 1	 1	 1	 1	 0	 0	  16.599999999999998	 17.8	 1705.6	 1856.0999999999997	 1236.1	 1542.5	 -1.7000000000000002	 -3.000000000000001	 -98.79999999999994	 -395.40000000000003	 2158.0	 3864.0	 34.500000000000114	 779.6000000000001	  1	 0	 3	 0	 0	 0	 0	 0	 3	 1	  18.299999999999997	 20.8	 1804.4	 2251.5	 1424.1999999999998	 2231.0	 1.7000000000000002	 3.0000000000000018	 98.79999999999994	 395.40000000000003	 2123.5	 3084.3999999999996	 -34.50000000000006	 -779.6
0	  0	 1	 3	 0	 1	 1	 1	 1	 0	 0	  16.3	 24.5	 1684.7999999999997	 2560.8	 1303.2	 1899.1	 -2.1000000000000005	 3.7999999999999994	 44.09999999999994	 354.99999999999994	 2275.5	 4117.9	 274.5	 624.0	  2	 0	 2	 1	 0	 0	 1	 0	 3	 0	  18.400000000000002	 20.7	 1640.7	 2205.8	 1248.0	 1848.6	 2.0999999999999996	 -3.7999999999999994	 -44.09999999999992	 -354.99999999999994	 2001.0	 3493.9	 -274.5	 -624.0
